text_id,detected_item,n_cases
gig_728c,another,1
gig_729a,another,2
gig_729b,another,1
gig_730e,another,1
gig_731a,another,1
gig_731a,overall,1
gig_731c,also,1
gig_731d,although,1
gig_732a,nearing the end,1
gig_732b,however,1
gig_732c,another,1
gig_732c,therefore,1
gig_732d,another,1
gig_732d,finally,1
gig_732e,another,1
gig_735b,if,1
gig_735b,so,1
gig_73a,so,1
gig_73c,but,1
gig_742a,and,1
gig_744b,also,1
gig_745,soon,1
gig_748b,but,1
gig_748b,if,1
gig_749a,another,1
gig_74b,at long last,1
gig_74c,overall,1
gig_750a,if,1
gig_750e,although,1
gig_751b,another,1
gig_751c,also,1
gig_751d,another,1
gig_752a,at once,1
gig_752a,but,1
gig_752e,but,1
gig_755,overall,1
gig_756a,contrastingly,1
gig_756a,however,1
gig_756a,similarly,1
gig_756b,another,1
gig_756b,furthermore,1
gig_756b,therefore,1
gig_756d,or,1
gig_756g,furthermore,1
gig_757b,or,1
gig_757h,similarly,1
gig_758b,once,1
gig_758b,or,1
gig_759a,therefore,1
gig_759b,so,1
gig_759c,another,1
gig_759f,however,1
gig_759g,therefore,1
gig_759h,therefore,1
gig_760b,although,1
gig_760b,or,1
gig_760c,however,1
gig_760d,however,1
gig_760d,if,1
gig_760d,once,1
gig_760h,however,1
gig_761b,never,1
gig_761c,furthermore,1
gig_761d,but,1
gig_761d,once,1
gig_761d,so,1
gig_761f,however,1
gig_761g,furthermore,1
gig_761h,however,1
gig_761h,similarly,1
gig_762b,after,1
gig_762b,or,1
gig_762d,also,1
gig_762f,however,2
gig_762g,in the end,1
gig_782,after,1
gig_783a,so,1
gig_783b,so,1
gig_784a,first,1
gig_784a,however,1
gig_784a,maybe,2
gig_784a,speaking of,1
gig_784b,and,1
gig_784b,maybe,2
gig_784b,speaking of,1
gig_789b,and,1
gig_793c,and,1
gig_801c,also,1
gig_802b,the next day,1
gig_809a,and,1
gig_809d,but,1
gig_811c,first,1
gig_819a,first,1
gig_81b,and,2
gig_81b,instead,1
gig_81c,so that,1
gig_823a,first,1
gig_824a,first,1
gig_825a,first,1
gig_826c,first,1
gig_829c,first,1
gig_82b,really,1
gig_82c,assuming that,1
gig_831a,first,1
gig_835b,in the morning,1
gig_835c,and,1
gig_835c,the next morning,1
gig_836a,whilst,1
gig_836b,despite,1
gig_836d,after,1
gig_836d,and,2
gig_836d,finally,1
gig_836d,once,1
gig_836d,so,1
gig_838c,after that,1
gig_838c,then,1
gig_839b,because,1
gig_840b,anyway,1
gig_840d,but,1
gig_841c,so,1
gig_842a,but,1
gig_842c,after,1
gig_842d,so,1
gig_843b,after,1
gig_843b,after that,1
gig_843b,so,1
gig_843b,the next day,1
gig_843c,after a while,1
gig_843c,however,1
gig_843c,meanwhile,1
gig_843c,so,1
gig_844a,despite,1
gig_845b,after a while,1
gig_845d,before,1
gig_845d,meanwhile,1
gig_845d,soon,1
gig_846a,but,1
gig_847b,soon,1
gig_849b,and,1
gig_849b,maybe,1
gig_849b,then,1
gig_849c,the next day,1
gig_84b,after,1
gig_84b,so,1
gig_84b,then,1
gig_84c,if,1
gig_850a,soon,1
gig_850b,soon,1
gig_850d,and,2
gig_851d,and,1
gig_851d,meanwhile,1
gig_852b,whilst,1
gig_852c,although,1
gig_852d,although,1
gig_852d,despite,1
gig_852d,if,1
gig_852e,if,1
gig_852e,then,1
gig_854b,but,1
gig_854e,but,1
gig_855d,after a while,1
gig_856a,but,1
gig_856b,after,1
gig_856e,indeed,1
gig_857a,after,1
gig_857a,so,1
gig_857c,then,1
gig_858a,but,1
gig_858b,meanwhile,1
gig_858c,that is,1
gig_859a,without a doubt,1
gig_859b,and,1
gig_859c,to conclude,1
gig_859e,later that day,1
gig_85b,whilst,1
gig_860d,without a doubt,1
gig_860f,unlike,1
gig_861b,and,1
gig_861c,also,1
gig_861d,so,1
gig_861d,then,2
gig_861e,meanwhile,1
gig_862d,the next day,1
gig_863a,then,1
gig_863e,so,2
gig_863e,the next day,1
gig_863e,then,2
gig_864e,so,1
gig_865b,after a while,1
gig_865c,in the end,1
gig_865e,in the end,1
gig_867c,as with,1
gig_867d,next week,1
gig_867e,after,1
gig_867e,finally,1
gig_869c,later on,1
gig_869e,the night before,1
gig_86a,after,1
gig_86b,and,1
gig_870d,in the end,1
gig_870e,earlier,1
gig_870e,while,1
gig_870e,without,1
gig_871b,after,1
gig_871e,after,1
gig_872e,however,1
gig_872e,without,1
gig_873b,on the other hand,1
gig_873c,alternatively,1
gig_873d,after all,1
gig_873d,at this point,1
gig_873e,another,1
gig_873f,another,2
gig_874c,overall,1
gig_875b,even though,1
gig_875c,also,1
gig_875c,lastly,2
gig_876a,another,1
gig_876a,however,1
gig_876c,else,1
gig_876c,elsewhere,1
gig_877c,although,1
gig_877c,to conclude,1
gig_877e,to conclude,1
gig_877f,another,2
gig_877f,however,1
gig_878b,another,1
gig_879f,also,1
gig_87a,because,1
gig_87a,because of,1
gig_87a,in that,1
gig_880a,also,1
gig_880b,so,1
gig_880d,another,1
gig_880e,however,1
gig_881a,another,1
gig_881a,however,1
gig_881c,on the other hand,1
gig_883a,another,2
gig_883e,after,1
gig_883e,next,1
gig_884a,however,1
gig_884a,if,1
gig_884b,later on,1
gig_884c,after,1
gig_885a,just as,1
gig_886b,so,1
gig_887a,but,1
gig_888a,so,2
gig_888b,after,1
gig_888b,by the end,1
gig_888b,then,1
gig_888b,yet,1
gig_890b,also,1
gig_890b,but,1
gig_890c,at the end of this,1
gig_890c,later,1
gig_891a,after,1
gig_891b,after,1
gig_891c,regardless of,1
gig_892b,at this point,1
gig_892b,earlier,1
gig_892b,later,1
gig_893,also,1
gig_893,finally,1
gig_893,overall,1
gig_894a,finally,1
gig_894a,in the morning,1
gig_894b,so,1
gig_894c,a bit later,1
gig_894c,at first,1
gig_894c,lastly,1
gig_895b,finally,1
gig_895b,first of all,1
gig_896b,although,1
gig_897b,to conclude,1
gig_898a,before,1
gig_898b,because,1
gig_898c,however,2
gig_899b,so far,1
gig_8a,then,1
gig_901a,after a while,1
gig_901b,so,1
gig_902a,after,2
gig_902a,since,1
gig_902b,through,1
gig_903a,after a while,1
gig_904b,later on,1
gig_904c,earlier that day,1
gig_905a,and,2
gig_905b,before,1
gig_905b,later,1
gig_905c,earlier that day,1
gig_905d,another,1
gig_906b,once,1
gig_906c,earlier that day,1
gig_906d,due to,1
gig_907a,and,1
gig_907a,but,1
gig_907b,later,1
gig_907c,earlier that day,1
gig_908b,later,1
gig_908c,at this moment,1
gig_908c,but,2
gig_908c,earlier that day,1
gig_908c,meanwhile,1
gig_908d,unlike,1
gig_909a,another,1
gig_909b,after,1
gig_909c,another,1
gig_90a,at first,1
gig_910a,if,1
gig_910b,after,1
gig_910c,earlier,1
gig_910c,then,1
gig_910d,due to,1
gig_911a,however,1
gig_911a,on the other hand,1
gig_911b,after,1
gig_911c,earlier,1
gig_911c,just as,1
gig_911c,the next morning,1
gig_911c,whatever,1
gig_912b,later,1
gig_912b,though,1
gig_912c,earlier that day,1
gig_912d,despite,1
gig_913b,later,1
gig_913c,earlier that morning,1
gig_913c,so,1
gig_914b,later,1
gig_914b,subsequently,1
gig_914c,earlier that day,1
gig_915a,as well as,1
gig_915b,later,1
gig_915c,earlier that day,1
gig_915c,so,1
gig_916a,and,1
gig_916a,if,1
gig_916b,first,1
gig_916b,later,1
gig_916c,but,1
gig_916c,earlier that day,1
gig_917b,after,1
gig_917c,and,3
gig_917c,previously,1
gig_917c,so,1
gig_917d,even though,1
gig_918a,if,1
gig_918b,later,1
gig_918c,earlier that day,1
gig_919c,earlier that day,1
gig_919c,later on,1
gig_919c,meanwhile,1
gig_919d,and,1
gig_91a,another,1
gig_920b,later,1
gig_920c,earlier that day,1
gig_920c,so,2
gig_921b,later,2
gig_921c,so,1
gig_922b,later,1
gig_922c,earlier that day,1
gig_922d,before,1
gig_923a,also,1
gig_923a,however,1
gig_923b,if,1
gig_923b,later,1
gig_923c,but,1
gig_923c,meanwhile,1
gig_923c,previously,1
gig_924b,later,1
gig_924c,earlier that morning,1
gig_925a,nevertheless,1
gig_925b,after,1
gig_925b,subsequently,1
gig_925c,after,1
gig_925d,on friday,1
gig_926b,after,1
gig_926c,but,1
gig_927c,earlier that day,1
gig_928d,at first,1
gig_929a,first,1
gig_929a,second,1
gig_929b,later,1
gig_929d,also,1
gig_930b,later,1
gig_930c,earlier that day,1
gig_930c,so,1
gig_930d,so,1
gig_931b,after,1
gig_931b,before,1
gig_931b,earlier,1
gig_932b,after,1
gig_932b,later that year,1
gig_932c,and,2
gig_932c,but,1
gig_932c,once,1
gig_932c,that morning,1
gig_932d,on friday,1
gig_933b,later,1
gig_933c,earlier that day,1
gig_933d,after,1
gig_934b,later,1
gig_934c,earlier that day,1
gig_935b,later,1
gig_935c,so,1
gig_936b,later,1
gig_936b,since,1
gig_936c,earlier,1
gig_937b,a while later,1
gig_937b,after,1
gig_937c,after,1
gig_937c,earlier that day,1
gig_937c,or,1
gig_937c,so,1
gig_937c,without,1
gig_938b,after,1
gig_938c,earlier that day,1
gig_938d,after,1
gig_939b,after,1
gig_939b,later on,1
gig_939c,earlier that day,1
gig_939c,finally,1
gig_93a,despite,1
gig_940b,after,1
gig_940b,soon,1
gig_940c,earlier that day,1
gig_941b,later,1
gig_941c,earlier,1
gig_941c,so,1
gig_941d,another,1
gig_942c,so that,1
gig_942c,while,1
gig_943a,also,1
gig_943b,earlier that day,1
gig_944c,later on,1
gig_944d,and,1
gig_944d,earlier that day,1
gig_944e,although,1
gig_944e,on wednesday,1
gig_945b,later,1
gig_945c,and,1
gig_945c,earlier,1
gig_945c,while,1
gig_946a,although,1
gig_946c,earlier that day,1
gig_946c,later on,1
gig_946d,as a result,1
gig_947a,if,1
gig_947b,after,2
gig_948a,because,1
gig_948b,because,1
gig_948c,because,1
gig_949b,also,1
gig_950b,because,1
gig_954a,first,1
gig_954a,if,1
gig_954a,in conclusion,1
gig_955b,first,1
gig_955b,if,1
gig_955b,in conclusion,1
gig_956b,to conclude,1
gig_957,after,1
gig_957,after that,1
gig_957,then,2
gig_957,to conclude,1
gig_958a,finally,1
gig_958b,to conclude,1
gig_959a,to conclude,1
gig_959b,after,1
gig_959b,also,1
gig_959b,first of all,1
gig_959b,once,1
gig_959b,then,1
gig_95b,but,1
gig_95b,next,1
gig_95c,another,1
gig_95c,finally,1
gig_960a,after,1
gig_960a,first,1
gig_962a,overall,1
gig_962b,after that,1
gig_962b,finally,1
gig_962b,first,1
gig_962b,then,1
gig_963a,because,1
gig_963a,if,1
gig_964b,if,1
gig_96a,unlike,1
gig_96b,never,1
gig_96b,then,1
gig_973b,however,1
gig_974a,first,1
gig_975a,once,1
gig_975b,next,1
gig_975b,then,1
gig_976a,first,1
gig_976a,next,2
gig_976a,then,1
gig_976b,then,1
gig_977a,after,1
gig_977a,next,1
gig_977a,then,1
gig_977a,to conclude,1
gig_977b,as a result,1
gig_977b,to conclude,1
gig_978a,additionally,1
gig_978a,after,1
gig_978a,also,1
gig_978a,another,1
gig_978a,even though,1
gig_978a,finally,1
gig_978a,moreover,1
gig_978a,next,1
gig_978a,prior to,1
gig_978a,then,1
gig_978d,also,1
gig_979a,too,2
gig_979b,if,1
gig_97b,and,1
gig_97c,if,1
gig_981c,before,1
gig_982b,however,1
gig_984b,too,1
gig_987,to conclude,1
gig_988,if,2
gig_989,if,1
gig_98b,and,1
gig_98c,if,1
gig_990a1,if,2
gig_990a1,overall,1
gig_990a1,using,1
gig_990a2,another,1
gig_991a1,overall,1
gig_991a2,another,2
gig_991a2,for this reason,1
gig_992a1,after,1
gig_992a1,due to,1
gig_992a1,using,2
gig_992a2,although,1
gig_992a2,another,1
gig_992a2,using,1
gig_993a2,another,1
gig_993a2,overall,1
gig_994b,although,1
gig_996c,although,1
gig_996c,however,1
gig_997b,although,1
gig_998a,although,1
gig_999,another,1
