text_id,macro_category,n_cases
cn_wr_b1_31_21_14_w,Extension,1
cn_wr_b1_32_14_14_sh,Enhancement,3
cn_wr_b1_32_14_14_sh,Extension,2
cn_wr_b1_34_8_14_gy,Enhancement,1
cn_wr_b2_16_8_14_s,Enhancement,1
cn_wr_b2_20_11_14_wj,Enhancement,2
cn_wr_b2_20_11_14_wj,Extension,1
cn_wr_b2_20_8_14_lx,Enhancement,5
cn_wr_b2_20_8_14_lx,Extension,1
cn_wr_b2_20_9_14_czr,Enhancement,2
cn_wr_b2_21_11_14_yn,Enhancement,2
cn_wr_b2_21_11_14_yn,Extension,1
cn_wr_b2_21_14_14_ly,Enhancement,1
cn_wr_b2_22_18_14_yj,Enhancement,1
cn_wr_b2_22_18_14_yj,Extension,1
cn_wr_b2_23_14_14_zhb,Enhancement,1
cn_wr_b2_24_12_14_shy,Enhancement,2
cn_wr_b2_24_15_14_wh,Enhancement,1
cn_wr_b2_24_15_14_wh,Extension,1
cn_wr_b2_24_17_14_yz,Enhancement,3
cn_wr_b2_24_17_14_yz,Extension,1
cn_wr_b2_24_18_14_qhs,Enhancement,2
cn_wr_b2_24_8_14_lsx,Enhancement,2
cn_wr_b2_26_17_14_js,Enhancement,1
cn_wr_b2_26_7_14_el,Enhancement,3
cn_wr_b2_27_17_14_xy,Enhancement,2
cn_wr_b2_27_17_14_xy,Extension,1
cn_wr_b2_28_15_14_zkh,Enhancement,1
cn_wr_b2_29_20_14_xh,Enhancement,3
cn_wr_b2_29_9_14_zrx,Enhancement,3
cn_wr_b2_30_22_14_mh,Enhancement,2
cn_wr_b2_34_17_14_ww,Enhancement,3
cn_wr_b2_34_17_14_ww,Extension,1
cn_wr_c1_20_13_14_lc,Enhancement,1
cn_wr_c1_20_13_14_lc,Extension,2
cn_wr_c1_21_15_14_cyw,Elaboration,1
cn_wr_c1_21_15_14_cyw,Enhancement,3
cn_wr_c1_21_15_14_cyw,Extension,1
cn_wr_c1_21_9_14_hx,Enhancement,2
cn_wr_c1_21_9_14_hx,Extension,1
cn_wr_c1_22_16_14_ihs,Enhancement,4
cn_wr_c1_22_17_14_cq,Enhancement,1
cn_wr_c1_23_17_14_lc,Enhancement,1
cn_wr_c1_23_17_14_lc,Extension,2
cn_wr_c1_24_18_14_ws,Extension,1
cn_wr_c1_27_17_14_rlt,Enhancement,4
cn_wr_c1_32_10_14_cc,Enhancement,4
cn_wr_c1_32_10_14_ln,Enhancement,3
cn_wr_c1_32_19_14_hp,Extension,2
cn_wr_c1_32_22_14_hg,Enhancement,3
cn_wr_c1_32_22_14_hg,Extension,3
cn_wr_c1_32_22_14_xt,Enhancement,7
cn_wr_c1_32_24_14_ly,Enhancement,2
cn_wr_c1_32_25_14_wyy,Enhancement,5
cn_wr_c1_32_25_14_wyy,Extension,4
cn_wr_c2_23_10_14_sw,Enhancement,3
cn_wr_c2_23_10_14_sw,Extension,1
cn_wr_c2_27_19_14_ez,Enhancement,1
cn_wr_c2_31_25_14_ll,Enhancement,1
cn_wr_c2_31_25_14_ll,Extension,1
cz_wr_a2_18_10_14_mh,Enhancement,3
cz_wr_a2_18_14_14_svvv,Enhancement,2
cz_wr_a2_18_14_14_svvv,Extension,2
cz_wr_a2_18_8.5_14_al,Enhancement,2
cz_wr_a2_18_9_14_ap,Enhancement,8
cz_wr_a2_18_9_14_ap,Extension,4
cz_wr_a2_18_9_14_kz,Enhancement,4
cz_wr_a2_19_10_14_dr,Enhancement,2
cz_wr_a2_19_10_14_dr,Extension,1
cz_wr_a2_19_13_14_mh,Enhancement,1
cz_wr_a2_19_13_14_vv,Enhancement,6
cz_wr_a2_19_13_14_vv,Extension,1
cz_wr_a2_19_9_14_lh,Enhancement,2
cz_wr_b1_18_10.5_14_mp,Enhancement,7
cz_wr_b1_18_10.5_14_mp,Extension,4
cz_wr_b1_18_10_14_tr,Enhancement,2
cz_wr_b1_18_14_14_kn,Enhancement,2
cz_wr_b1_18_3_14_vpk,Enhancement,2
cz_wr_b1_18_9.5_14_kc,Enhancement,3
cz_wr_b1_18_9.5_14_kc,Extension,2
cz_wr_b1_19_10_14_am,Elaboration,1
cz_wr_b1_19_10_14_mb,Enhancement,2
cz_wr_b1_19_10_14_mb,Extension,5
cz_wr_b1_20_14_14_at,Enhancement,2
cz_wr_b1_20_14_14_at,Extension,1
cz_wr_b1_34_5_14_lk,Enhancement,1
cz_wr_b1_47_4_14_vh,Enhancement,3
cz_wr_b1_47_4_14_vh,Extension,1
cz_wr_b1_62_5_14_bk,Extension,2
cz_wr_b2_18_10_14_ar,Enhancement,1
cz_wr_b2_18_10_14_ar,Extension,1
cz_wr_b2_18_10_14_ms,Enhancement,3
cz_wr_b2_18_11_14_ld,Enhancement,3
cz_wr_b2_18_11_14_ld,Extension,1
cz_wr_b2_18_12_14_jf,Enhancement,7
cz_wr_b2_18_12_14_jf,Extension,2
cz_wr_b2_18_15.5_14_os,Enhancement,1
cz_wr_b2_18_8_14_dn,Enhancement,2
cz_wr_b2_18_8_14_dn,Extension,1
cz_wr_b2_18_8_14_nd,Enhancement,2
cz_wr_b2_18_8_14_nd,Extension,2
cz_wr_b2_19_11_14_tv,Enhancement,1
cz_wr_b2_19_13_14_jch,Extension,1
cz_wr_b2_22_18_14_lg,Enhancement,1
cz_wr_b2_22_18_14_lg,Extension,1
cz_wr_b2_24_17_14_kp,Enhancement,2
cz_wr_b2_24_17_14_kp,Extension,3
cz_wr_b2_26_16_14_ab,Enhancement,2
cz_wr_b2_28_19_14_pm,Enhancement,1
cz_wr_b2_29_17_14_ts,Enhancement,2
cz_wr_b2_30_10_14_jv,Enhancement,4
cz_wr_b2_31_21_14_ml,Extension,1
cz_wr_b2_33_17_14_vk,Enhancement,2
cz_wr_b2_34_22_14_kh,Enhancement,2
cz_wr_b2_35_32_14_mk,Enhancement,1
cz_wr_b2_44_30_14_kb,Enhancement,1
cz_wr_c1_18_14_14_bf,Enhancement,2
cz_wr_c1_18_14_14_bf,Extension,2
cz_wr_c1_18_9_14_cp,Enhancement,24
cz_wr_c1_18_9_14_cp,Extension,8
cz_wr_c1_18_9_14_nk,Enhancement,3
cz_wr_c1_18_9_14_nk,Extension,1
cz_wr_c1_19_10_14_fb,Enhancement,3
cz_wr_c1_19_14_14_vaz,Enhancement,3
cz_wr_c1_19_14_14_vaz,Extension,2
cz_wr_c1_20_10_14_bv,Enhancement,2
cz_wr_c1_20_10_14_bv,Extension,1
cz_wr_c1_24_14_14_as,Enhancement,1
cz_wr_c1_33_16_14_sr,Enhancement,1
cz_wr_c1_33_30_14_jp,Enhancement,2
cz_wr_c1_38_28_14_jp,Enhancement,2
cz_wr_c1_44_32_14_lm,Enhancement,2
cz_wr_c1_44_32_14_lm,Extension,3
cz_wr_c1_47_37_14_tch,Enhancement,2
cz_wr_c1_47_37_14_tch,Extension,1
cz_wr_c2_19_11_14_aa,Enhancement,1
cz_wr_c2_19_11_14_aa,Extension,1
cz_wr_c2_19_12.5_14_vk,Elaboration,1
cz_wr_c2_19_12.5_14_vk,Enhancement,2
cz_wr_c2_21_15_14_af,Enhancement,5
cz_wr_c2_21_15_14_af,Extension,2
cz_wr_c2_23_15_14_ks,Enhancement,4
cz_wr_c2_23_17_14_pl,Extension,3
cz_wr_c2_23_19_14_vz,Enhancement,2
cz_wr_c2_23_19_14_vz,Extension,1
cz_wr_c2_24_13_14_mv,Enhancement,1
cz_wr_c2_24_13_14_mv,Extension,1
cz_wr_c2_24_15_14_sv,Enhancement,3
cz_wr_c2_24_15_14_sv,Extension,1
cz_wr_c2_24_17_14_tr,Extension,1
cz_wr_c2_24_20_14_vr,Enhancement,2
cz_wr_c2_25_17_14_ss,Enhancement,3
cz_wr_c2_26_17_14_ks,Enhancement,1
cz_wr_c2_27_23_14_vj,Enhancement,1
cz_wr_c2_27_23_14_vj,Extension,3
cz_wr_c2_38_20_14_tt,Enhancement,1
cz_wr_c2_43_31_14_jm,Enhancement,2
de_wr_b1_19_11_13_rn,Enhancement,2
de_wr_b1_21_12_13_se,Elaboration,1
de_wr_b1_21_12_13_se,Enhancement,1
de_wr_b1_21_12_13_se,Extension,1
de_wr_b1_22_11_13_ls,Extension,1
de_wr_b1_22_15_13_lf,Enhancement,1
de_wr_b1_22_15_13_lf,Extension,3
de_wr_b1_24_16_14_mw,Enhancement,1
de_wr_b1_26_13_13_tm,Enhancement,1
de_wr_b1_26_13_13_tm,Extension,2
de_wr_b1_33_10_14_jr,Enhancement,2
de_wr_b2_18_10_14_pm,Enhancement,4
de_wr_b2_18_16_14_ln,Enhancement,2
de_wr_b2_18_9_14_tb,Enhancement,3
de_wr_b2_19_10_14_al,Extension,1
de_wr_b2_19_10_14_alk,Enhancement,2
de_wr_b2_19_10_14_alk,Extension,1
de_wr_b2_19_10_14_ar,Enhancement,2
de_wr_b2_19_10_14_ar,Extension,1
de_wr_b2_19_10_14_ea,Elaboration,1
de_wr_b2_19_10_14_ea,Enhancement,8
de_wr_b2_19_10_14_ea,Extension,2
de_wr_b2_19_10_14_lg,Enhancement,1
de_wr_b2_19_10_14_vj,Enhancement,3
de_wr_b2_19_10_14_vj,Extension,1
de_wr_b2_19_11_13_ks,Extension,1
de_wr_b2_19_11_14_gd,Enhancement,2
de_wr_b2_19_11_14_gd,Extension,1
de_wr_b2_19_9_13_ia,Enhancement,4
de_wr_b2_19_9_13_ia,Extension,3
de_wr_b2_20_10.5_13_gd,Enhancement,2
de_wr_b2_20_10.5_13_gd,Extension,2
de_wr_b2_20_10.5_14_ad,Enhancement,2
de_wr_b2_20_10.5_14_ad,Extension,2
de_wr_b2_20_10_13_mg,Enhancement,2
de_wr_b2_20_10_14_sa,Enhancement,2
de_wr_b2_20_10_14_sa,Extension,1
de_wr_b2_20_12_13_at,Enhancement,1
de_wr_b2_20_12_13_lh,Enhancement,3
de_wr_b2_20_12_13_vk,Enhancement,3
de_wr_b2_20_12_13_vk,Extension,2
de_wr_b2_20_12_14_ck,Enhancement,1
de_wr_b2_20_12_14_eb,Extension,3
de_wr_b2_20_13_14_cf,Enhancement,5
de_wr_b2_20_13_14_cf,Extension,3
de_wr_b2_20_13_14_sc,Enhancement,2
de_wr_b2_20_16_14_pc,Enhancement,3
de_wr_b2_20_16_14_pc,Extension,2
de_wr_b2_20_8_13_ja,Enhancement,1
de_wr_b2_20_9_13_lr,Enhancement,2
de_wr_b2_20_9_13_lr,Extension,1
de_wr_b2_21_11_13_js,Enhancement,2
de_wr_b2_21_11_14_ng,Enhancement,4
de_wr_b2_21_11_14_ng,Extension,4
de_wr_b2_21_13_13_ck,Enhancement,2
de_wr_b2_21_13_14_ds,Enhancement,3
de_wr_b2_21_13_14_ds,Extension,1
de_wr_b2_21_13_14_ts,Enhancement,2
de_wr_b2_21_19_14_ns,Elaboration,1
de_wr_b2_21_19_14_ns,Enhancement,3
de_wr_b2_21_19_14_ns,Extension,1
de_wr_b2_21_8_13_ls,Enhancement,1
de_wr_b2_21_9_14_ar,Enhancement,4
de_wr_b2_22_11_13_jm,Enhancement,2
de_wr_b2_22_11_13_jm,Extension,1
de_wr_b2_22_11_14_ak,Enhancement,3
de_wr_b2_22_11_14_ak,Extension,1
de_wr_b2_22_13.5_14_ps,Enhancement,4
de_wr_b2_22_15_14_lso,Enhancement,1
de_wr_b2_23_12_13_am,Enhancement,3
de_wr_b2_23_12_13_am,Extension,2
de_wr_b2_23_12_13_sa,Enhancement,4
de_wr_b2_23_12_13_sa,Extension,2
de_wr_b2_23_14_14_ct,Enhancement,4
de_wr_b2_23_14_14_gz,Enhancement,1
de_wr_b2_23_16_14_aq,Enhancement,1
de_wr_b2_23_16_14_aq,Extension,1
de_wr_b2_23_16_14_ls,Enhancement,3
de_wr_b2_23_21_13_lb,Enhancement,3
de_wr_b2_23_21_13_lb,Extension,2
de_wr_b2_24_11_13_lt,Enhancement,1
de_wr_b2_24_17_13_rs,Enhancement,2
de_wr_b2_24_17_13_rs,Extension,1
de_wr_b2_25_14_13_gp,Enhancement,1
de_wr_b2_25_14_13_gp,Extension,1
de_wr_b2_25_19_14_arb,Enhancement,1
de_wr_b2_25_19_14_arb,Extension,2
de_wr_b2_26_12_13_ss,Enhancement,2
de_wr_b2_27_16_13_kk,Enhancement,3
de_wr_b2_27_16_13_kk,Extension,4
de_wr_b2_29_20_14_er,Enhancement,1
de_wr_b2_29_20_14_er,Extension,2
de_wr_b2_31_12_14_pl,Elaboration,1
de_wr_b2_31_12_14_pl,Enhancement,3
de_wr_b2_31_12_14_pl,Extension,1
de_wr_b2_52_11_13_re,Enhancement,3
de_wr_c1_17_8.5_14_ak,Enhancement,1
de_wr_c1_17_8.5_14_ak,Extension,1
de_wr_c1_18_10_14_hm,Enhancement,5
de_wr_c1_18_11_14_ak,Enhancement,1
de_wr_c1_18_11_14_ak,Extension,1
de_wr_c1_18_11_14_jj,Enhancement,9
de_wr_c1_19_10.5_13_ag,Elaboration,2
de_wr_c1_19_10.5_13_ag,Enhancement,1
de_wr_c1_19_10.5_13_ag,Extension,1
de_wr_c1_19_10_13_cd,Elaboration,1
de_wr_c1_19_10_13_cd,Enhancement,4
de_wr_c1_19_10_13_dt,Enhancement,2
de_wr_c1_19_10_14_mw,Enhancement,2
de_wr_c1_19_11_13_cg,Enhancement,1
de_wr_c1_19_11_13_cg,Extension,1
de_wr_c1_19_11_13_mp,Enhancement,5
de_wr_c1_19_11_13_mp,Extension,2
de_wr_c1_19_11_14_cs,Enhancement,2
de_wr_c1_19_11_14_jb,Enhancement,1
de_wr_c1_19_11_14_jb,Extension,1
de_wr_c1_19_11_14_lm,Enhancement,5
de_wr_c1_19_11_14_nc,Enhancement,2
de_wr_c1_19_12_14_ed,Enhancement,1
de_wr_c1_19_12_14_ed,Extension,1
de_wr_c1_19_12_14_kw,Elaboration,1
de_wr_c1_19_12_14_kw,Extension,3
de_wr_c1_19_12_14_llb,Enhancement,4
de_wr_c1_19_15_13_fs,Enhancement,1
de_wr_c1_19_15_13_fs,Extension,1
de_wr_c1_19_8_14_on,Enhancement,2
de_wr_c1_19_9_14_ak,Enhancement,5
de_wr_c1_20_10_14_mh,Enhancement,1
de_wr_c1_20_10_14_mh,Extension,1
de_wr_c1_20_10_14_sb,Enhancement,3
de_wr_c1_20_11_13_ak,Enhancement,2
de_wr_c1_20_11_13_lk,Extension,2
de_wr_c1_20_11_13_nl,Enhancement,2
de_wr_c1_20_11_13_nl,Extension,2
de_wr_c1_20_11_14_as,Enhancement,7
de_wr_c1_20_11_14_as,Extension,1
de_wr_c1_20_11_14_nsw,Enhancement,1
de_wr_c1_20_12.5_14_jv,Enhancement,2
de_wr_c1_20_12_13_mn,Extension,1
de_wr_c1_20_12_14_jk,Enhancement,5
de_wr_c1_20_12_14_jo,Enhancement,1
de_wr_c1_20_12_14_js,Extension,1
de_wr_c1_20_12_14_jt,Enhancement,3
de_wr_c1_20_12_14_jv,Enhancement,4
de_wr_c1_20_12_14_kh,Extension,2
de_wr_c1_20_12_14_khm,Extension,1
de_wr_c1_20_12_14_ll,Extension,1
de_wr_c1_20_12_14_md,Enhancement,1
de_wr_c1_20_12_14_mdd,Enhancement,1
de_wr_c1_20_12_14_mdd,Extension,4
de_wr_c1_20_12_14_nr,Enhancement,1
de_wr_c1_20_12_14_nr,Extension,4
de_wr_c1_20_12_14_ns,Enhancement,1
de_wr_c1_20_12_14_sk,Elaboration,1
de_wr_c1_20_12_14_sk,Enhancement,4
de_wr_c1_20_12_14_tz,Enhancement,1
de_wr_c1_20_12_14_tz,Extension,1
de_wr_c1_20_12_14_vs,Enhancement,6
de_wr_c1_20_12_14_vs,Extension,4
de_wr_c1_20_15_14_lh,Enhancement,1
de_wr_c1_20_15_14_pj,Enhancement,1
de_wr_c1_20_9_13_as,Enhancement,1
de_wr_c1_20_9_13_as,Extension,3
de_wr_c1_21_10_13_sl,Enhancement,4
de_wr_c1_21_10_13_sl,Extension,1
de_wr_c1_21_10_14_ae,Enhancement,1
de_wr_c1_21_11.5_14_rd,Enhancement,2
de_wr_c1_21_11_13_at,Enhancement,1
de_wr_c1_21_11_13_at,Extension,1
de_wr_c1_21_11_13_fl,Enhancement,1
de_wr_c1_21_11_13_id,Enhancement,4
de_wr_c1_21_11_13_sh,Enhancement,2
de_wr_c1_21_11_13_sh,Extension,3
de_wr_c1_21_11_13_ss,Enhancement,3
de_wr_c1_21_11_14_jb,Enhancement,1
de_wr_c1_21_11_14_jb,Extension,1
de_wr_c1_21_11_14_jv,Enhancement,2
de_wr_c1_21_12.5_14_mr,Elaboration,1
de_wr_c1_21_12.5_14_mr,Enhancement,2
de_wr_c1_21_12.5_14_vld,Enhancement,3
de_wr_c1_21_12_13_jb,Enhancement,1
de_wr_c1_21_12_13_jb,Extension,1
de_wr_c1_21_12_13_lj,Enhancement,3
de_wr_c1_21_12_14_fs,Enhancement,1
de_wr_c1_21_12_14_mcn,Enhancement,2
de_wr_c1_21_13.5_14_tl,Enhancement,4
de_wr_c1_21_13_13_le,Elaboration,1
de_wr_c1_21_13_13_le,Enhancement,3
de_wr_c1_21_13_13_le,Extension,2
de_wr_c1_21_13_13_ss,Elaboration,1
de_wr_c1_21_13_13_ss,Enhancement,3
de_wr_c1_21_13_13_ss,Extension,2
de_wr_c1_21_13_14_cjk,Enhancement,3
de_wr_c1_21_13_14_cjk,Extension,1
de_wr_c1_21_13_14_hg,Enhancement,2
de_wr_c1_21_13_14_hg,Extension,2
de_wr_c1_21_13_14_lm,Enhancement,3
de_wr_c1_21_13_14_lr,Enhancement,2
de_wr_c1_21_13_14_lw,Enhancement,1
de_wr_c1_21_13_14_lw,Extension,2
de_wr_c1_21_13_14_sh,Enhancement,1
de_wr_c1_21_14_13_fk,Enhancement,1
de_wr_c1_21_15_13_rd,Enhancement,2
de_wr_c1_21_15_13_rd,Extension,2
de_wr_c1_21_15_14_rs,Enhancement,5
de_wr_c1_21_15_14_rs,Extension,3
de_wr_c1_21_16_13_du,Enhancement,4
de_wr_c1_21_17_14_ls,Enhancement,3
de_wr_c1_21_9_14_tm,Enhancement,5
de_wr_c1_21_9_14_tm,Extension,1
de_wr_c1_22_12_13_ah,Enhancement,1
de_wr_c1_22_12_13_ah,Extension,3
de_wr_c1_22_12_13_db,Elaboration,1
de_wr_c1_22_12_13_db,Enhancement,1
de_wr_c1_22_12_13_db,Extension,1
de_wr_c1_22_14_14_bg,Enhancement,3
de_wr_c1_22_14_14_bg,Extension,1
de_wr_c1_22_14_14_slk,Enhancement,3
de_wr_c1_22_15_14_ad,Enhancement,5
de_wr_c1_22_15_14_ad,Extension,1
de_wr_c1_22_15_14_ct,Enhancement,2
de_wr_c1_22_15_14_nb,Enhancement,1
de_wr_c1_22_9_13_lv,Enhancement,3
de_wr_c1_23_10_13_sp,Enhancement,1
de_wr_c1_23_11_13_jm,Extension,2
de_wr_c1_23_11_14_jp,Enhancement,4
de_wr_c1_23_11_14_jp,Extension,1
de_wr_c1_23_14_14_cr,Enhancement,4
de_wr_c1_23_14_14_cr,Extension,2
de_wr_c1_23_14_14_kd,Enhancement,4
de_wr_c1_23_14_14_kd,Extension,2
de_wr_c1_23_15_14_pge,Enhancement,2
de_wr_c1_23_15_14_pge,Extension,1
de_wr_c1_23_16_14_mgh,Enhancement,4
de_wr_c1_23_16_14_mgh,Extension,1
de_wr_c1_23_18_13_tl,Enhancement,3
de_wr_c1_23_18_13_tl,Extension,1
de_wr_c1_23_18_14_ek,Enhancement,4
de_wr_c1_23_18_14_ek,Extension,2
de_wr_c1_23_20_14_cb,Enhancement,2
de_wr_c1_23_20_14_cb,Extension,1
de_wr_c1_24_11_13_kh,Extension,1
de_wr_c1_24_12_13_sn,Enhancement,1
de_wr_c1_24_15_14_la,Enhancement,1
de_wr_c1_24_16_14_cn,Enhancement,4
de_wr_c1_25_10_13_vk,Elaboration,1
de_wr_c1_25_10_13_vk,Enhancement,2
de_wr_c1_25_10_13_vk,Extension,2
de_wr_c1_25_12_13_am,Enhancement,1
de_wr_c1_25_12_13_am,Extension,1
de_wr_c1_25_12_13_os,Enhancement,3
de_wr_c1_25_12_13_os,Extension,2
de_wr_c1_25_14.5_14_mm,Enhancement,4
de_wr_c1_25_14.5_14_mm,Extension,3
de_wr_c1_26_16.5_14_mn,Enhancement,3
de_wr_c1_26_16.5_14_mn,Extension,1
de_wr_c1_26_16_14_rl,Enhancement,2
de_wr_c1_26_17.5_14_jh,Extension,3
de_wr_c1_26_17_14_ap,Enhancement,1
de_wr_c1_27_21_13_aa,Extension,1
de_wr_c1_27_7.5_14_plk,Enhancement,1
de_wr_c1_28_19_14_jf,Enhancement,2
de_wr_c1_32_20_14_md,Enhancement,1
de_wr_c1_34_9_14_nl,Elaboration,1
de_wr_c1_34_9_14_nl,Enhancement,2
de_wr_c1_34_9_14_nl,Extension,1
de_wr_c1_35_15_14_rb,Enhancement,1
de_wr_c1_46_36_14_ik,Enhancement,2
de_wr_c1_46_36_14_ik,Extension,1
de_wr_c1_48_9_14_jgp,Enhancement,1
de_wr_c2_18_12_13_mr,Enhancement,3
de_wr_c2_18_12_13_mr,Extension,1
de_wr_c2_18_9_14_lb,Enhancement,3
de_wr_c2_19_10_13_js,Enhancement,2
de_wr_c2_19_10_13_js,Extension,1
de_wr_c2_19_10_14_ef,Enhancement,1
de_wr_c2_19_11.5_14_lk,Enhancement,5
de_wr_c2_19_11_14_ae,Enhancement,2
de_wr_c2_19_11_14_ae,Extension,1
de_wr_c2_19_11_14_jw,Enhancement,1
de_wr_c2_19_11_14_jw,Extension,1
de_wr_c2_19_11_14_sg,Enhancement,4
de_wr_c2_19_11_14_sg,Extension,4
de_wr_c2_19_12.5_14_jw,Extension,1
de_wr_c2_19_12_14_jh,Enhancement,1
de_wr_c2_19_12_14_jh,Extension,2
de_wr_c2_19_13_14_ck,Enhancement,2
de_wr_c2_19_13_14_ik,Enhancement,5
de_wr_c2_19_13_14_ik,Extension,1
de_wr_c2_19_13_14_mj,Enhancement,2
de_wr_c2_19_13_14_nn,Elaboration,1
de_wr_c2_19_13_14_nn,Enhancement,2
de_wr_c2_20_10_13_mc,Enhancement,1
de_wr_c2_20_10_14_dk,Enhancement,2
de_wr_c2_20_10_14_vw,Enhancement,1
de_wr_c2_20_11_14_hk,Enhancement,4
de_wr_c2_20_12_13_lb,Enhancement,2
de_wr_c2_20_12_14_hse,Enhancement,2
de_wr_c2_20_12_14_js,Enhancement,1
de_wr_c2_20_12_14_lg,Enhancement,1
de_wr_c2_20_12_14_lg,Extension,1
de_wr_c2_20_12_14_mi,Enhancement,1
de_wr_c2_20_12_14_mi,Extension,2
de_wr_c2_20_12_14_np,Enhancement,4
de_wr_c2_20_12_14_np,Extension,1
de_wr_c2_20_12_14_tb,Enhancement,7
de_wr_c2_20_13_13_ss,Enhancement,1
de_wr_c2_20_13_13_ss,Extension,4
de_wr_c2_20_13_14_tw,Extension,1
de_wr_c2_20_14_14_fb,Enhancement,1
de_wr_c2_20_14_14_kh,Extension,2
de_wr_c2_20_14_14_lb,Extension,1
de_wr_c2_20_8_14_ms,Enhancement,4
de_wr_c2_21_11_13_jb,Enhancement,2
de_wr_c2_21_11_13_jb,Extension,1
de_wr_c2_21_11_14_jt,Enhancement,3
de_wr_c2_21_11_14_jt,Extension,1
de_wr_c2_21_11_14_lv,Enhancement,2
de_wr_c2_21_11_14_lv,Extension,1
de_wr_c2_21_12_14_mcs,Elaboration,1
de_wr_c2_21_12_14_mcs,Enhancement,1
de_wr_c2_21_12_14_mcs,Extension,1
de_wr_c2_21_12_14_ml,Enhancement,5
de_wr_c2_21_13_13_lp,Enhancement,1
de_wr_c2_21_13_14_elw,Enhancement,1
de_wr_c2_21_13_14_elw,Extension,1
de_wr_c2_21_13_14_ks,Extension,1
de_wr_c2_21_13_14_ld,Enhancement,5
de_wr_c2_21_13_14_ld,Extension,1
de_wr_c2_21_13_14_mp,Enhancement,2
de_wr_c2_21_13_14_mp,Extension,2
de_wr_c2_21_14_14_sh,Enhancement,2
de_wr_c2_21_9_13_mb,Enhancement,3
de_wr_c2_21_9_13_mb,Extension,2
de_wr_c2_22_10_13_cs,Enhancement,1
de_wr_c2_22_10_13_cs,Extension,1
de_wr_c2_22_10_13_jw,Enhancement,1
de_wr_c2_22_10_13_jw,Extension,3
de_wr_c2_22_10_13_tz,Enhancement,4
de_wr_c2_22_10_13_tz,Extension,1
de_wr_c2_22_11_14_ah,Enhancement,1
de_wr_c2_22_11_14_ah,Extension,1
de_wr_c2_22_12_13_ak,Enhancement,2
de_wr_c2_22_12_13_ak,Extension,1
de_wr_c2_22_12_13_as,Enhancement,1
de_wr_c2_22_13_14_lf,Elaboration,2
de_wr_c2_22_13_14_lf,Enhancement,2
de_wr_c2_22_13_14_lf,Extension,3
de_wr_c2_22_14_13_cb,Enhancement,1
de_wr_c2_22_14_14_jlr,Enhancement,2
de_wr_c2_22_14_14_mh,Enhancement,1
de_wr_c2_22_14_14_mh,Extension,1
de_wr_c2_22_14_14_ng,Enhancement,2
de_wr_c2_22_14_14_ng,Extension,2
de_wr_c2_22_14_14_ss,Enhancement,1
de_wr_c2_22_14_14_ss,Extension,1
de_wr_c2_22_15_14_ip,Enhancement,4
de_wr_c2_22_15_14_ip,Extension,2
de_wr_c2_22_16_14_ar,Enhancement,2
de_wr_c2_22_16_14_ar,Extension,1
de_wr_c2_23_12_13_nh,Enhancement,1
de_wr_c2_23_12_13_nh,Extension,1
de_wr_c2_23_17_14_jh,Enhancement,1
de_wr_c2_23_17_14_jh,Extension,1
de_wr_c2_23_8_13_ks,Enhancement,6
